0;0
0.026179938779915;0.258819045102521
0.05235987755983;0.5
0.078539816339745;0.707106781186547
0.10471975511966;0.866025403784439
0.130899693899575;0.965925826289068
0.15707963267949;1
0.183259571459405;0.965925826289068
0.20943951023932;0.866025403784439
0.235619449019234;0.707106781186548
0.261799387799149;0.5
0.287979326579064;0.258819045102521
0;0
0.026179938779915;-0.25881904510252
0.05235987755983;-0.5
0.078539816339745;-0.707106781186547
0.10471975511966;-0.866025403784438
0.130899693899575;-0.965925826289068
0.15707963267949;-1
0.183259571459405;-0.965925826289068
0.20943951023932;-0.866025403784439
0.235619449019234;-0.707106781186548
0.261799387799149;-0.5
0.287979326579064;-0.258819045102522
0;0
0.026179938779915;0.25881904510252
0.05235987755983;0.499999999999999
0.078539816339745;0.707106781186547
0.10471975511966;0.866025403784438
0.130899693899575;0.965925826289068
0.15707963267949;1
0.183259571459405;0.965925826289068
0.20943951023932;0.866025403784439
0.235619449019234;0.707106781186548
0.261799387799149;0.500000000000001
0.287979326579064;0.258819045102523
0;0
0.026179938779915;-0.25881904510252
0.05235987755983;-0.499999999999999
0.078539816339745;-0.707106781186547
0.10471975511966;-0.866025403784438
0.130899693899575;-0.965925826289068
0.15707963267949;-1
0.183259571459405;-0.965925826289068
0.20943951023932;-0.866025403784439
0.235619449019234;-0.707106781186548
0.261799387799149;-0.500000000000001
0.287979326579064;-0.258819045102523
0;0
0.026179938779915;0.25881904510252
0.05235987755983;0.499999999999999
0.078539816339745;0.707106781186547
0.10471975511966;0.866025403784438
0.130899693899575;0.965925826289068
0.15707963267949;1
0.183259571459405;0.965925826289069
0.20943951023932;0.866025403784439
0.235619449019234;0.707106781186549
0.261799387799149;0.500000000000002
0.287979326579064;0.258819045102523
0;0
0.026179938779915;-0.25881904510252
0.05235987755983;-0.499999999999999
0.078539816339745;-0.707106781186545
0.10471975511966;-0.866025403784438
0.130899693899575;-0.965925826289068
0.15707963267949;-1
0.183259571459405;-0.965925826289069
0.20943951023932;-0.86602540378444
0.235619449019234;-0.707106781186549
0.261799387799149;-0.500000000000003
0.287979326579064;-0.258819045102523
0;0
0.026179938779915;0.258819045102518
0.05235987755983;0.499999999999999
0.078539816339745;0.707106781186545
0.10471975511966;0.866025403784438
0.130899693899575;0.965925826289068
0.15707963267949;1
0.183259571459405;0.965925826289069
0.20943951023932;0.86602540378444
0.235619449019234;0.707106781186549
0.261799387799149;0.500000000000003
0.287979326579064;0.258819045102523
0;0
0.026179938779915;-0.258819045102518
0.05235987755983;-0.499999999999999
0.078539816339745;-0.707106781186545
0.10471975511966;-0.866025403784438
0.130899693899575;-0.965925826289067
0.15707963267949;-1
0.183259571459405;-0.965925826289069
0.20943951023932;-0.86602540378444
0.235619449019234;-0.707106781186549
0.261799387799149;-0.500000000000003
0.287979326579064;-0.258819045102523
0;0
0.026179938779915;0.258819045102518
0.05235987755983;0.499999999999999
0.078539816339745;0.707106781186545
0.10471975511966;0.866025403784438
0.130899693899575;0.965925826289067
0.15707963267949;1
0.183259571459405;0.965925826289069
0.20943951023932;0.86602540378444
0.235619449019234;0.707106781186549
0.261799387799149;0.500000000000004
0.287979326579064;0.258819045102523
0;0
0.026179938779915;-0.258819045102518
0.05235987755983;-0.499999999999999
0.078539816339745;-0.707106781186545
0.10471975511966;-0.866025403784438
0.130899693899575;-0.965925826289067
0.15707963267949;-1
0.183259571459405;-0.96592582628907
0.20943951023932;-0.86602540378444
0.235619449019234;-0.707106781186549
0.261799387799149;-0.500000000000004
0.287979326579064;-0.258819045102523
0;0
0.026179938779915;0.258819045102518
0.05235987755983;0.499999999999998
0.078539816339745;0.707106781186545
0.10471975511966;0.866025403784437
0.130899693899575;0.965925826289068
0.15707963267949;1
0.183259571459405;0.96592582628907
0.20943951023932;0.866025403784441
0.235619449019234;0.707106781186549
0.261799387799149;0.500000000000001
